Tenant,Branch,Content Group Category,Content Group,Translation Provider Name,Translation Provider Type,Culture Group,Cultures,QE/AIPE Enabled,HPE Enabled,Vendor,TranslationFlavor
Default_Azure,azure-carbon-optimization-pr,SelfServe_Conceptual,"Default OPS Conceptual Group, Default Conceptual Group",Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure,azure-carbon-optimization-pr,SelfServe_Conceptual,"Default OPS Conceptual Group, Default Conceptual Group",Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,LIOX,
Default_Mooncake,azure-china-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Mooncake_CTS,CtsDownstreamConnectorSagaTemplate,Default_Mooncake_1,zh-CN,FALSE,,,
Default_Mooncake,azure-china-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Mooncake_CTS,CtsDownstreamConnectorSagaTemplate,Default_Mooncake_1,zh-CN,FALSE,,,
Default_Mooncake,azure-china-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Mooncake_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Mooncake_1,zh-CN,TRUE,FALSE,RWS,
Default_Mooncake,azure-china-pr.live,SelfServe_Legal,Default Legal Group,Default_Mooncake_GL,GlDownstreamConnectorSagaTemplate,,zh-CN,,,RWS,MTPE
Default_Azure_ext_MT,azure-communication-services-calling-sdk-js-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_MT,azure-communication-services-calling-sdk-js-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_MT,azure-communication-services-calling-sdk-js-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_1_art,azure-compute-docs-pr.live,SelfServe_Reference_Authored,Default OPS Authored Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_1_art,azure-compute-docs-pr.live,SelfServe_Reference_Managed,Default OPS Managed Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_1_art,azure-compute-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_AzureDocs_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_ext_1,ar-SA,FALSE,FALSE,RWS,
Default_Azure_ext_1_art,azure-compute-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_AzureDocs_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_AzureDocs_9,"cs-CZ,hu-HU,sv-SE,tr-TR,ru-RU,pt-PT,nl-NL,pl-PL,id-ID",TRUE,FALSE,RWS,
Default_Azure_ext_1_art,azure-compute-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_AzureDocs_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_AzureDocs_9_HPE,"de-DE,zh-TW,ko-KR,fr-FR,it-IT,ja-JP,pt-BR,es-ES,zh-CN",TRUE,TRUE,RWS,
Default_VS_ext_MT,azure-csp-pr.live_archive,SelfServe_Reference_Authored,Default Authored Reference Group,Default_VS_ext_CTS,CtsDownstreamConnectorSagaTemplate,Default_VS_ext_14,"es-ES,ja-JP,pt-BR,zh-CN,cs-CZ,de-DE,pl-PL,id-ID,zh-TW,ko-KR,it-IT,fr-FR,tr-TR,ru-RU",FALSE,,,
Default_VS_ext_MT,azure-csp-pr.live_archive,SelfServe_Reference_Managed,Default Managed Reference Group,Default_VS_ext_CTS,CtsDownstreamConnectorSagaTemplate,Default_VS_ext_14,"es-ES,ja-JP,pt-BR,zh-CN,cs-CZ,de-DE,pl-PL,id-ID,zh-TW,ko-KR,it-IT,fr-FR,tr-TR,ru-RU",FALSE,,,
Default_VS_ext_MT,azure-csp-pr.live_archive,SelfServe_Conceptual,Default OPS Conceptual Group,Default_VS_ext_CTS,CtsDownstreamConnectorSagaTemplate,Default_VS_ext_14,"es-ES,ja-JP,pt-BR,zh-CN,cs-CZ,de-DE,pl-PL,id-ID,zh-TW,ko-KR,it-IT,fr-FR,tr-TR,ru-RU",FALSE,,,
Default_Azure_ext_1_art,azure-databases-docs-pr.live,SelfServe_Reference_Authored,Default OPS Authored Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_1_art,azure-databases-docs-pr.live,SelfServe_Reference_Managed,Default OPS Managed Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_1_art,azure-databases-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_AzureDocs_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_ext_1,ar-SA,FALSE,FALSE,RWS,
Default_Azure_ext_1_art,azure-databases-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_AzureDocs_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_AzureDocs_9,"cs-CZ,hu-HU,sv-SE,tr-TR,ru-RU,pt-PT,nl-NL,pl-PL,id-ID",TRUE,FALSE,RWS,
Default_Azure_ext_1_art,azure-databases-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_AzureDocs_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_AzureDocs_9_HPE,"de-DE,zh-TW,ko-KR,fr-FR,it-IT,ja-JP,pt-BR,es-ES,zh-CN",TRUE,TRUE,RWS,
Default_Azure_MT,azure-dev-docs-archive-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_MT,azure-dev-docs-archive-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_MT,azure-dev-docs-archive-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_1,azure-dev-docs-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_1,azure-dev-docs-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_1,azure-dev-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure_1,azure-dev-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,LIOX,
Default_Azure_2,azure-devops-docs-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_2,azure-devops-docs-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_2,azure-devops-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure_2,azure-devops-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,RWS,
Default_Azure_ext_MT,azure-devops-docs-sdk-web.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_MT,azure-devops-docs-sdk-web.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_MT,azure-devops-docs-sdk-web.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure,azure-devops-server-docs-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"it-IT,fr-FR,tr-TR,pt-PT,ru-RU,id-ID,zh-TW,ko-KR,de-DE,pl-PL,nl-NL,es-ES,ja-JP,pt-BR,sv-SE,hu-HU,zh-CN,cs-CZ",FALSE,,,
Default_Azure,azure-devops-server-docs-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"it-IT,fr-FR,tr-TR,pt-PT,ru-RU,id-ID,zh-TW,ko-KR,de-DE,pl-PL,nl-NL,es-ES,ja-JP,pt-BR,sv-SE,hu-HU,zh-CN,cs-CZ",FALSE,,,
Default_Azure,azure-devops-server-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure,azure-devops-server-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,LIOX,
Default_Azure_ext_MT,azure-devops-yaml-schema-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_MT,azure-devops-yaml-schema-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_MT,azure-devops-yaml-schema-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_MT,azure-digitaltwins-rest-api.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_MT,azure-digitaltwins-rest-api.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_MT,azure-digitaltwins-rest-api.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure,azure-docs-archive-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"it-IT,fr-FR,tr-TR,pt-PT,ru-RU,id-ID,zh-TW,ko-KR,de-DE,pl-PL,nl-NL,es-ES,ja-JP,pt-BR,sv-SE,hu-HU,zh-CN,cs-CZ",FALSE,,,
Default_Azure,azure-docs-archive-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"it-IT,fr-FR,tr-TR,pt-PT,ru-RU,id-ID,zh-TW,ko-KR,de-DE,pl-PL,nl-NL,es-ES,ja-JP,pt-BR,sv-SE,hu-HU,zh-CN,cs-CZ",FALSE,,,
Default_Azure,azure-docs-archive-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure,azure-docs-archive-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,LIOX,
Default_Azure,azure-docs-cli.live,SelfServe_Reference_Authored,"Default Authored Reference Group, Default Authored Reference Group",Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"it-IT,fr-FR,tr-TR,pt-PT,ru-RU,id-ID,zh-TW,ko-KR,de-DE,pl-PL,nl-NL,es-ES,ja-JP,pt-BR,sv-SE,hu-HU,zh-CN,cs-CZ",FALSE,,,
Default_Azure,azure-docs-cli.live,SelfServe_Reference_Managed,"Default Managed Reference Group, Default Managed Reference Group",Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"it-IT,fr-FR,tr-TR,pt-PT,ru-RU,id-ID,zh-TW,ko-KR,de-DE,pl-PL,nl-NL,es-ES,ja-JP,pt-BR,sv-SE,hu-HU,zh-CN,cs-CZ",FALSE,,,
Default_Azure,azure-docs-cli.live,SelfServe_Conceptual,"Default Conceptual Group, Default OPS Conceptual Group",Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure,azure-docs-cli.live,SelfServe_Conceptual,"Default Conceptual Group, Default OPS Conceptual Group",Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,LIOX,
Default_Azure_MT,azure-docs-cpp-cognitive-services-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_MT,azure-docs-cpp-cognitive-services-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_MT,azure-docs-cpp-cognitive-services-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_MT,azure-docs-objective-c-communication-services-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_MT,azure-docs-objective-c-communication-services-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_MT,azure-docs-objective-c-communication-services-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_MT,azure-docs-objective-c-spatial-anchors-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_MT,azure-docs-objective-c-spatial-anchors-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_MT,azure-docs-objective-c-spatial-anchors-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_1,azure-docs-powershell.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_1,azure-docs-powershell.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_1,azure-docs-powershell.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure_1,azure-docs-powershell.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,LIOX,
Default_Azure_ext_MT,azure-docs-powershell-aip-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_MT,azure-docs-powershell-aip-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_MT,azure-docs-powershell-aip-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_MT,azure-docs-powershell-azuread.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
